sample_id,track_c_status,same_plan_success,replan_R3_success,same_plan_execution_status,replan_R3_execution_status,attribution,case_dir
Semantic/select_book_semantic/example11,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example11
Semantic/select_book_semantic/example14,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example14
Semantic/select_book_semantic/example15,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example15
Semantic/select_book_semantic/example28,C1_qwen_guided_condition_failure,True,True,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example28
Semantic/select_book_semantic/example29,C1_qwen_guided_condition_failure,True,True,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example29
Semantic/select_book_semantic/example30,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example30
Semantic/select_book_semantic/example35,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example35
Semantic/select_book_semantic/example36,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example36
Semantic/select_book_semantic/example39,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example39
Semantic/select_book_semantic/example42,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example42
Semantic/select_book_semantic/example46,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example46
Semantic/select_book_semantic/example53,C1_qwen_guided_condition_failure,True,True,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example53
Semantic/select_book_semantic/example55,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example55
Semantic/select_book_semantic/example56,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example56
Semantic/select_book_semantic/example58,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example58
Semantic/select_book_semantic/example59,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example59
Semantic/select_book_semantic/example61,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example61
Semantic/select_book_semantic/example62,C1_qwen_guided_condition_failure,True,True,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example62
Semantic/select_book_semantic/example63,C1_qwen_guided_condition_failure,True,True,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example63
Semantic/select_book_semantic/example67,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example67
Semantic/select_book_semantic/example73,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example73
Semantic/select_book_semantic/example74,C1_qwen_guided_condition_failure,True,True,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example74
Semantic/select_book_semantic/example77,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example77
Semantic/select_book_semantic/example78,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example78
Semantic/select_book_semantic/example80,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example80
Semantic/select_book_semantic/example83,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example83
Semantic/select_book_semantic/example84,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example84
Semantic/select_book_semantic/example90,C2_qwen_conversion_failure,False,True,not_run_conversion_failed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example90
Semantic/select_book_semantic/example94,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example94
Semantic/select_book_semantic/example96,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example96
Semantic/select_book_semantic/example98,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example98
Semantic/select_chemistry_tube_semantic/example2,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example2
Semantic/select_chemistry_tube_semantic/example5,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example5
Semantic/select_chemistry_tube_semantic/example35,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example35
Semantic/select_chemistry_tube_semantic/example51,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example51
Semantic/select_chemistry_tube_semantic/example70,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example70
Semantic/select_chemistry_tube_semantic/example78,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example78
Semantic/select_chemistry_tube_semantic/example89,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example89
Semantic/select_chemistry_tube_semantic/example93,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example93
Semantic/select_chemistry_tube_semantic/example94,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example94
Semantic/select_drink_semantic/example0,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example0
Semantic/select_drink_semantic/example1,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example1
Semantic/select_drink_semantic/example3,C1_qwen_guided_condition_failure,True,False,completed,completed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example3
Semantic/select_drink_semantic/example7,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example7
Semantic/select_drink_semantic/example13,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example13
Semantic/select_drink_semantic/example21,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example21
Semantic/select_drink_semantic/example35,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example35
Semantic/select_drink_semantic/example37,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example37
Semantic/select_drink_semantic/example39,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example39
Semantic/select_drink_semantic/example40,C2_qwen_conversion_failure,False,True,not_run_conversion_failed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example40
Semantic/select_drink_semantic/example42,C1_qwen_guided_condition_failure,True,False,completed,not_run_conversion_failed,A1_same_plan_retry_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example42
Semantic/select_drink_semantic/example47,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example47
Semantic/select_drink_semantic/example52,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example52
Semantic/select_drink_semantic/example54,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example54
Semantic/select_drink_semantic/example55,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example55
Semantic/select_drink_semantic/example59,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example59
Semantic/select_drink_semantic/example64,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example64
Semantic/select_drink_semantic/example67,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example67
Semantic/select_drink_semantic/example70,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example70
Semantic/select_drink_semantic/example72,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example72
Semantic/select_drink_semantic/example75,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example75
Semantic/select_drink_semantic/example90,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example90
Semantic/select_drink_semantic/example93,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example93
Semantic/select_drink_semantic/example94,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example94
Semantic/select_drink_semantic/example95,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example95
Semantic/select_fruit_semantic/example20,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example20
Semantic/select_fruit_semantic/example25,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example25
Semantic/select_fruit_semantic/example37,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example37
Semantic/select_fruit_semantic/example50,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example50
Semantic/select_fruit_semantic/example51,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example51
Semantic/select_fruit_semantic/example52,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example52
Semantic/select_poker_semantic/example1,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example1
Semantic/select_poker_semantic/example2,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example2
Semantic/select_poker_semantic/example4,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example4
Semantic/select_poker_semantic/example5,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example5
Semantic/select_poker_semantic/example6,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example6
Semantic/select_poker_semantic/example7,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example7
Semantic/select_poker_semantic/example8,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example8
Semantic/select_poker_semantic/example10,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example10
Semantic/select_poker_semantic/example11,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example11
Semantic/select_poker_semantic/example12,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example12
Semantic/select_poker_semantic/example13,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example13
Semantic/select_poker_semantic/example14,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example14
Semantic/select_poker_semantic/example16,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example16
Semantic/select_poker_semantic/example17,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example17
Semantic/select_poker_semantic/example18,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example18
Semantic/select_poker_semantic/example20,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example20
Semantic/select_poker_semantic/example21,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example21
Semantic/select_poker_semantic/example22,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example22
Semantic/select_poker_semantic/example23,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example23
Semantic/select_poker_semantic/example24,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example24
Semantic/select_poker_semantic/example25,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example25
Semantic/select_poker_semantic/example26,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example26
Semantic/select_poker_semantic/example27,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example27
Semantic/select_poker_semantic/example28,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example28
Semantic/select_poker_semantic/example29,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example29
Semantic/select_poker_semantic/example31,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example31
Semantic/select_poker_semantic/example33,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example33
Semantic/select_poker_semantic/example34,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example34
Semantic/select_poker_semantic/example35,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example35
Semantic/select_poker_semantic/example36,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example36
Semantic/select_poker_semantic/example38,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example38
Semantic/select_poker_semantic/example40,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example40
Semantic/select_poker_semantic/example41,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example41
Semantic/select_poker_semantic/example42,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example42
Semantic/select_poker_semantic/example43,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example43
Semantic/select_poker_semantic/example44,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example44
Semantic/select_poker_semantic/example46,C1_qwen_guided_condition_failure,False,False,completed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example46
Semantic/select_poker_semantic/example47,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example47
Semantic/select_poker_semantic/example48,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example48
Semantic/select_poker_semantic/example49,C4_unsupported_qwen_skill,False,True,not_run_conversion_failed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example49
Semantic/select_poker_semantic/example50,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example50
Semantic/select_poker_semantic/example51,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example51
Semantic/select_poker_semantic/example52,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example52
Semantic/select_poker_semantic/example53,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example53
Semantic/select_poker_semantic/example54,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example54
Semantic/select_poker_semantic/example57,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example57
Semantic/select_poker_semantic/example58,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example58
Semantic/select_poker_semantic/example62,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example62
Semantic/select_poker_semantic/example63,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example63
Semantic/select_poker_semantic/example65,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example65
Semantic/select_poker_semantic/example67,C2_qwen_conversion_failure,False,False,not_run_conversion_failed,completed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example67
Semantic/select_poker_semantic/example69,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example69
Semantic/select_poker_semantic/example70,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example70
Semantic/select_poker_semantic/example71,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example71
Semantic/select_poker_semantic/example72,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example72
Semantic/select_poker_semantic/example73,C1_qwen_guided_condition_failure,False,False,completed,not_run_conversion_failed,A0_no_recovery,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example73
Semantic/select_poker_semantic/example74,C1_qwen_guided_condition_failure,False,True,completed,completed,A3_or_A4_replan_recovered,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example74
