sample_id,category,task_name,example,gt_skill_pattern,repeat1_status,repeat2_status,eligible
M&T/select_toy/example44,M&T,select_toy,example44,pick>place,completed,completed,True
M&T/select_toy/example45,M&T,select_toy,example45,pick>place,completed,completed,True
M&T/select_toy/example47,M&T,select_toy,example47,pick>place,completed,completed,True
M&T/select_toy/example48,M&T,select_toy,example48,pick>place,completed,completed,True
M&T/select_toy/example49,M&T,select_toy,example49,pick>place,completed,completed,True
M&T/select_toy/example51,M&T,select_toy,example51,pick>place,completed,completed,True
M&T/select_toy/example52,M&T,select_toy,example52,pick>place,completed,completed,True
M&T/select_toy/example53,M&T,select_toy,example53,pick>place,completed,completed,True
M&T/select_toy/example55,M&T,select_toy,example55,pick>place,completed,completed,True
M&T/select_toy/example56,M&T,select_toy,example56,pick>place,completed,completed,True
M&T/select_toy/example57,M&T,select_toy,example57,pick>place,completed,completed,True
M&T/select_toy/example59,M&T,select_toy,example59,pick>place,completed,completed,True
M&T/select_toy/example60,M&T,select_toy,example60,pick>place,completed,completed,True
M&T/select_toy/example61,M&T,select_toy,example61,pick>place,completed,completed,True
M&T/select_toy/example62,M&T,select_toy,example62,pick>place,completed,completed,True
M&T/select_toy/example63,M&T,select_toy,example63,pick>place,completed,completed,True
M&T/select_toy/example64,M&T,select_toy,example64,pick>place,completed,completed,True
M&T/select_toy/example65,M&T,select_toy,example65,pick>place,completed,completed,True
M&T/select_toy/example68,M&T,select_toy,example68,pick>place,completed,completed,True
M&T/select_toy/example69,M&T,select_toy,example69,pick>place,completed,completed,True
M&T/select_toy/example70,M&T,select_toy,example70,pick>place,completed,completed,True
M&T/select_toy/example71,M&T,select_toy,example71,pick>place,completed,completed,True
M&T/select_toy/example72,M&T,select_toy,example72,pick>place,completed,completed,True
M&T/select_toy/example74,M&T,select_toy,example74,pick>place,completed,completed,True
M&T/select_toy/example75,M&T,select_toy,example75,pick>place,completed,completed,True
M&T/select_toy/example76,M&T,select_toy,example76,pick>place,completed,completed,True
M&T/select_toy/example77,M&T,select_toy,example77,pick>place,completed,completed,True
M&T/select_toy/example78,M&T,select_toy,example78,pick>place,completed,completed,True
M&T/select_toy/example79,M&T,select_toy,example79,pick>place,completed,completed,True
M&T/select_toy/example80,M&T,select_toy,example80,pick>place,completed,completed,True
M&T/select_toy/example81,M&T,select_toy,example81,pick>place,completed,completed,True
M&T/select_toy/example83,M&T,select_toy,example83,pick>place,completed,completed,True
M&T/select_toy/example84,M&T,select_toy,example84,pick>place,completed,completed,True
M&T/select_toy/example85,M&T,select_toy,example85,pick>place,completed,completed,True
M&T/select_toy/example86,M&T,select_toy,example86,pick>place,completed,completed,True
M&T/select_toy/example91,M&T,select_toy,example91,pick>place,completed,completed,True
M&T/select_toy/example92,M&T,select_toy,example92,pick>place,completed,completed,True
M&T/select_toy/example93,M&T,select_toy,example93,pick>place,completed,completed,True
M&T/select_toy/example94,M&T,select_toy,example94,pick>place,completed,completed,True
M&T/select_toy/example96,M&T,select_toy,example96,pick>place,completed,completed,True
M&T/select_toy/example97,M&T,select_toy,example97,pick>place,completed,completed,True
M&T/select_toy/example98,M&T,select_toy,example98,pick>place,completed,completed,True
M&T/select_toy/example99,M&T,select_toy,example99,pick>place,completed,completed,True
PhysicsLaw/density_qa/example4,PhysicsLaw,density_qa,example4,press,completed,completed,True
PhysicsLaw/density_qa/example8,PhysicsLaw,density_qa,example8,press,completed,completed,True
PhysicsLaw/density_qa/example10,PhysicsLaw,density_qa,example10,press,completed,completed,True
PhysicsLaw/density_qa/example50,PhysicsLaw,density_qa,example50,press,completed,completed,True
PhysicsLaw/density_qa/example62,PhysicsLaw,density_qa,example62,press,completed,completed,True
PhysicsLaw/density_qa/example71,PhysicsLaw,density_qa,example71,press,completed,completed,True
PhysicsLaw/density_qa/example72,PhysicsLaw,density_qa,example72,press,completed,completed,True
PhysicsLaw/density_qa/example78,PhysicsLaw,density_qa,example78,press,completed,completed,True
PhysicsLaw/density_qa/example82,PhysicsLaw,density_qa,example82,press,completed,completed,True
PhysicsLaw/friction_qa/example48,PhysicsLaw,friction_qa,example48,press,completed,completed,True
PhysicsLaw/friction_qa/example54,PhysicsLaw,friction_qa,example54,press,completed,completed,True
PhysicsLaw/friction_qa/example55,PhysicsLaw,friction_qa,example55,press,completed,completed,True
PhysicsLaw/friction_qa/example56,PhysicsLaw,friction_qa,example56,press,completed,completed,True
PhysicsLaw/friction_qa/example63,PhysicsLaw,friction_qa,example63,press,completed,completed,True
PhysicsLaw/friction_qa/example66,PhysicsLaw,friction_qa,example66,press,completed,completed,True
PhysicsLaw/friction_qa/example72,PhysicsLaw,friction_qa,example72,press,completed,completed,True
PhysicsLaw/friction_qa/example77,PhysicsLaw,friction_qa,example77,press,completed,completed,True
PhysicsLaw/friction_qa/example92,PhysicsLaw,friction_qa,example92,press,completed,completed,True
PhysicsLaw/magnetism_qa/example11,PhysicsLaw,magnetism_qa,example11,press,completed,completed,True
PhysicsLaw/magnetism_qa/example20,PhysicsLaw,magnetism_qa,example20,press,completed,completed,True
PhysicsLaw/magnetism_qa/example27,PhysicsLaw,magnetism_qa,example27,press,completed,completed,True
PhysicsLaw/magnetism_qa/example48,PhysicsLaw,magnetism_qa,example48,press,completed,completed,True
PhysicsLaw/magnetism_qa/example54,PhysicsLaw,magnetism_qa,example54,press,completed,completed,True
PhysicsLaw/magnetism_qa/example96,PhysicsLaw,magnetism_qa,example96,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example17,PhysicsLaw,speed_of_sound_qa,example17,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example28,PhysicsLaw,speed_of_sound_qa,example28,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example39,PhysicsLaw,speed_of_sound_qa,example39,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example45,PhysicsLaw,speed_of_sound_qa,example45,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example51,PhysicsLaw,speed_of_sound_qa,example51,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example70,PhysicsLaw,speed_of_sound_qa,example70,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example80,PhysicsLaw,speed_of_sound_qa,example80,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example82,PhysicsLaw,speed_of_sound_qa,example82,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example86,PhysicsLaw,speed_of_sound_qa,example86,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example91,PhysicsLaw,speed_of_sound_qa,example91,press,completed,completed,True
PhysicsLaw/speed_of_sound_qa/example99,PhysicsLaw,speed_of_sound_qa,example99,press,completed,completed,True
PhysicsLaw/thermal_expansion_qa/example14,PhysicsLaw,thermal_expansion_qa,example14,press,completed,completed,True
PhysicsLaw/thermal_expansion_qa/example27,PhysicsLaw,thermal_expansion_qa,example27,press,completed,completed,True
PhysicsLaw/thermal_expansion_qa/example39,PhysicsLaw,thermal_expansion_qa,example39,press,completed,completed,True
PhysicsLaw/thermal_expansion_qa/example47,PhysicsLaw,thermal_expansion_qa,example47,press,completed,completed,True
PhysicsLaw/thermal_expansion_qa/example48,PhysicsLaw,thermal_expansion_qa,example48,press,completed,completed,True
PhysicsLaw/thermal_expansion_qa/example73,PhysicsLaw,thermal_expansion_qa,example73,press,completed,completed,True
PhysicsLaw/thermal_expansion_qa/example93,PhysicsLaw,thermal_expansion_qa,example93,press,completed,completed,True
Semantic/insert_flower_semantic/example1,Semantic,insert_flower_semantic,example1,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example12,Semantic,insert_flower_semantic,example12,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example13,Semantic,insert_flower_semantic,example13,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example18,Semantic,insert_flower_semantic,example18,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example22,Semantic,insert_flower_semantic,example22,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example29,Semantic,insert_flower_semantic,example29,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example31,Semantic,insert_flower_semantic,example31,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example33,Semantic,insert_flower_semantic,example33,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example36,Semantic,insert_flower_semantic,example36,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example45,Semantic,insert_flower_semantic,example45,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example47,Semantic,insert_flower_semantic,example47,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example48,Semantic,insert_flower_semantic,example48,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example50,Semantic,insert_flower_semantic,example50,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example51,Semantic,insert_flower_semantic,example51,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example55,Semantic,insert_flower_semantic,example55,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example57,Semantic,insert_flower_semantic,example57,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example63,Semantic,insert_flower_semantic,example63,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example64,Semantic,insert_flower_semantic,example64,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example65,Semantic,insert_flower_semantic,example65,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example66,Semantic,insert_flower_semantic,example66,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example70,Semantic,insert_flower_semantic,example70,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example71,Semantic,insert_flower_semantic,example71,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example72,Semantic,insert_flower_semantic,example72,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example82,Semantic,insert_flower_semantic,example82,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example83,Semantic,insert_flower_semantic,example83,pick>insert,completed,completed,True
Semantic/insert_flower_semantic/example88,Semantic,insert_flower_semantic,example88,pick>insert,completed,completed,True
Semantic/select_book_semantic/example0,Semantic,select_book_semantic,example0,pick>pull,completed,completed,True
Semantic/select_book_semantic/example2,Semantic,select_book_semantic,example2,pick>pull,completed,completed,True
Semantic/select_book_semantic/example3,Semantic,select_book_semantic,example3,pick>pull,completed,completed,True
Semantic/select_book_semantic/example5,Semantic,select_book_semantic,example5,pick>pull,completed,completed,True
Semantic/select_book_semantic/example6,Semantic,select_book_semantic,example6,pick>pull,completed,completed,True
Semantic/select_book_semantic/example7,Semantic,select_book_semantic,example7,pick>pull,completed,completed,True
Semantic/select_book_semantic/example9,Semantic,select_book_semantic,example9,pick>pull,completed,completed,True
Semantic/select_book_semantic/example10,Semantic,select_book_semantic,example10,pick>pull,completed,completed,True
Semantic/select_book_semantic/example11,Semantic,select_book_semantic,example11,pick>pull,completed,completed,True
Semantic/select_book_semantic/example12,Semantic,select_book_semantic,example12,pick>pull,completed,completed,True
Semantic/select_book_semantic/example13,Semantic,select_book_semantic,example13,pick>pull,completed,completed,True
Semantic/select_book_semantic/example14,Semantic,select_book_semantic,example14,pick>pull,completed,completed,True
Semantic/select_book_semantic/example15,Semantic,select_book_semantic,example15,pick>pull,completed,completed,True
Semantic/select_book_semantic/example16,Semantic,select_book_semantic,example16,pick>pull,completed,completed,True
Semantic/select_book_semantic/example19,Semantic,select_book_semantic,example19,pick>pull,completed,completed,True
Semantic/select_book_semantic/example23,Semantic,select_book_semantic,example23,pick>pull,completed,completed,True
Semantic/select_book_semantic/example24,Semantic,select_book_semantic,example24,pick>pull,completed,completed,True
Semantic/select_book_semantic/example27,Semantic,select_book_semantic,example27,pick>pull,completed,completed,True
Semantic/select_book_semantic/example28,Semantic,select_book_semantic,example28,pick>pull,completed,completed,True
Semantic/select_book_semantic/example29,Semantic,select_book_semantic,example29,pick>pull,completed,completed,True
Semantic/select_book_semantic/example31,Semantic,select_book_semantic,example31,pick>pull,completed,completed,True
Semantic/select_book_semantic/example30,Semantic,select_book_semantic,example30,pick>pull,completed,completed,True
Semantic/select_book_semantic/example32,Semantic,select_book_semantic,example32,pick>pull,completed,completed,True
Semantic/select_book_semantic/example34,Semantic,select_book_semantic,example34,pick>pull,completed,completed,True
Semantic/select_book_semantic/example35,Semantic,select_book_semantic,example35,pick>pull,completed,completed,True
Semantic/select_book_semantic/example36,Semantic,select_book_semantic,example36,pick>pull,completed,completed,True
Semantic/select_book_semantic/example38,Semantic,select_book_semantic,example38,pick>pull,completed,completed,True
Semantic/select_book_semantic/example39,Semantic,select_book_semantic,example39,pick>pull,completed,completed,True
Semantic/select_book_semantic/example40,Semantic,select_book_semantic,example40,pick>pull,completed,completed,True
Semantic/select_book_semantic/example42,Semantic,select_book_semantic,example42,pick>pull,completed,completed,True
Semantic/select_book_semantic/example44,Semantic,select_book_semantic,example44,pick>pull,completed,completed,True
Semantic/select_book_semantic/example45,Semantic,select_book_semantic,example45,pick>pull,completed,completed,True
Semantic/select_book_semantic/example46,Semantic,select_book_semantic,example46,pick>pull,completed,completed,True
Semantic/select_book_semantic/example47,Semantic,select_book_semantic,example47,pick>pull,completed,completed,True
Semantic/select_book_semantic/example49,Semantic,select_book_semantic,example49,pick>pull,completed,completed,True
Semantic/select_book_semantic/example50,Semantic,select_book_semantic,example50,pick>pull,completed,completed,True
Semantic/select_book_semantic/example52,Semantic,select_book_semantic,example52,pick>pull,completed,completed,True
Semantic/select_book_semantic/example53,Semantic,select_book_semantic,example53,pick>pull,completed,completed,True
Semantic/select_book_semantic/example54,Semantic,select_book_semantic,example54,pick>pull,completed,completed,True
Semantic/select_book_semantic/example55,Semantic,select_book_semantic,example55,pick>pull,completed,completed,True
Semantic/select_book_semantic/example56,Semantic,select_book_semantic,example56,pick>pull,completed,completed,True
Semantic/select_book_semantic/example57,Semantic,select_book_semantic,example57,pick>pull,completed,completed,True
Semantic/select_book_semantic/example58,Semantic,select_book_semantic,example58,pick>pull,completed,completed,True
Semantic/select_book_semantic/example59,Semantic,select_book_semantic,example59,pick>pull,completed,completed,True
Semantic/select_book_semantic/example61,Semantic,select_book_semantic,example61,pick>pull,completed,completed,True
Semantic/select_book_semantic/example62,Semantic,select_book_semantic,example62,pick>pull,completed,completed,True
Semantic/select_book_semantic/example63,Semantic,select_book_semantic,example63,pick>pull,completed,completed,True
Semantic/select_book_semantic/example66,Semantic,select_book_semantic,example66,pick>pull,completed,completed,True
Semantic/select_book_semantic/example67,Semantic,select_book_semantic,example67,pick>pull,completed,completed,True
Semantic/select_book_semantic/example69,Semantic,select_book_semantic,example69,pick>pull,completed,completed,True
Semantic/select_book_semantic/example70,Semantic,select_book_semantic,example70,pick>pull,completed,completed,True
Semantic/select_book_semantic/example71,Semantic,select_book_semantic,example71,pick>pull,completed,completed,True
Semantic/select_book_semantic/example72,Semantic,select_book_semantic,example72,pick>pull,completed,completed,True
Semantic/select_book_semantic/example73,Semantic,select_book_semantic,example73,pick>pull,completed,completed,True
Semantic/select_book_semantic/example74,Semantic,select_book_semantic,example74,pick>pull,completed,completed,True
Semantic/select_book_semantic/example75,Semantic,select_book_semantic,example75,pick>pull,completed,completed,True
Semantic/select_book_semantic/example76,Semantic,select_book_semantic,example76,pick>pull,completed,completed,True
Semantic/select_book_semantic/example77,Semantic,select_book_semantic,example77,pick>pull,completed,completed,True
Semantic/select_book_semantic/example79,Semantic,select_book_semantic,example79,pick>pull,completed,completed,True
Semantic/select_book_semantic/example78,Semantic,select_book_semantic,example78,pick>pull,completed,completed,True
Semantic/select_book_semantic/example80,Semantic,select_book_semantic,example80,pick>pull,completed,completed,True
Semantic/select_book_semantic/example81,Semantic,select_book_semantic,example81,pick>pull,completed,completed,True
Semantic/select_book_semantic/example82,Semantic,select_book_semantic,example82,pick>pull,completed,completed,True
Semantic/select_book_semantic/example83,Semantic,select_book_semantic,example83,pick>pull,completed,completed,True
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,pick>pull,completed,completed,True
Semantic/select_book_semantic/example85,Semantic,select_book_semantic,example85,pick>pull,completed,completed,True
Semantic/select_book_semantic/example87,Semantic,select_book_semantic,example87,pick>pull,completed,completed,True
Semantic/select_book_semantic/example89,Semantic,select_book_semantic,example89,pick>pull,completed,completed,True
Semantic/select_book_semantic/example90,Semantic,select_book_semantic,example90,pick>pull,completed,completed,True
Semantic/select_book_semantic/example91,Semantic,select_book_semantic,example91,pick>pull,completed,completed,True
Semantic/select_book_semantic/example92,Semantic,select_book_semantic,example92,pick>pull,completed,completed,True
Semantic/select_book_semantic/example93,Semantic,select_book_semantic,example93,pick>pull,completed,completed,True
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,pick>pull,completed,completed,True
Semantic/select_book_semantic/example95,Semantic,select_book_semantic,example95,pick>pull,completed,completed,True
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,pick>pull,completed,completed,True
Semantic/select_book_semantic/example97,Semantic,select_book_semantic,example97,pick>pull,completed,completed,True
Semantic/select_book_semantic/example98,Semantic,select_book_semantic,example98,pick>pull,completed,completed,True
Semantic/select_book_semantic/example99,Semantic,select_book_semantic,example99,pick>pull,completed,completed,True
Semantic/select_chemistry_tube_semantic/example0,Semantic,select_chemistry_tube_semantic,example0,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example1,Semantic,select_chemistry_tube_semantic,example1,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example3,Semantic,select_chemistry_tube_semantic,example3,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example2,Semantic,select_chemistry_tube_semantic,example2,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example4,Semantic,select_chemistry_tube_semantic,example4,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example6,Semantic,select_chemistry_tube_semantic,example6,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example7,Semantic,select_chemistry_tube_semantic,example7,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example8,Semantic,select_chemistry_tube_semantic,example8,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example9,Semantic,select_chemistry_tube_semantic,example9,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example10,Semantic,select_chemistry_tube_semantic,example10,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example11,Semantic,select_chemistry_tube_semantic,example11,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example12,Semantic,select_chemistry_tube_semantic,example12,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example13,Semantic,select_chemistry_tube_semantic,example13,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example14,Semantic,select_chemistry_tube_semantic,example14,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example15,Semantic,select_chemistry_tube_semantic,example15,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example16,Semantic,select_chemistry_tube_semantic,example16,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example17,Semantic,select_chemistry_tube_semantic,example17,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example18,Semantic,select_chemistry_tube_semantic,example18,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example19,Semantic,select_chemistry_tube_semantic,example19,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example20,Semantic,select_chemistry_tube_semantic,example20,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example21,Semantic,select_chemistry_tube_semantic,example21,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example23,Semantic,select_chemistry_tube_semantic,example23,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example22,Semantic,select_chemistry_tube_semantic,example22,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example25,Semantic,select_chemistry_tube_semantic,example25,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example24,Semantic,select_chemistry_tube_semantic,example24,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example26,Semantic,select_chemistry_tube_semantic,example26,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example27,Semantic,select_chemistry_tube_semantic,example27,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example29,Semantic,select_chemistry_tube_semantic,example29,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example28,Semantic,select_chemistry_tube_semantic,example28,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example30,Semantic,select_chemistry_tube_semantic,example30,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example31,Semantic,select_chemistry_tube_semantic,example31,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example33,Semantic,select_chemistry_tube_semantic,example33,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example32,Semantic,select_chemistry_tube_semantic,example32,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example35,Semantic,select_chemistry_tube_semantic,example35,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example36,Semantic,select_chemistry_tube_semantic,example36,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example37,Semantic,select_chemistry_tube_semantic,example37,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example39,Semantic,select_chemistry_tube_semantic,example39,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example40,Semantic,select_chemistry_tube_semantic,example40,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example41,Semantic,select_chemistry_tube_semantic,example41,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example42,Semantic,select_chemistry_tube_semantic,example42,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example43,Semantic,select_chemistry_tube_semantic,example43,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example44,Semantic,select_chemistry_tube_semantic,example44,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example45,Semantic,select_chemistry_tube_semantic,example45,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example46,Semantic,select_chemistry_tube_semantic,example46,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example47,Semantic,select_chemistry_tube_semantic,example47,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example48,Semantic,select_chemistry_tube_semantic,example48,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example49,Semantic,select_chemistry_tube_semantic,example49,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example50,Semantic,select_chemistry_tube_semantic,example50,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example51,Semantic,select_chemistry_tube_semantic,example51,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example52,Semantic,select_chemistry_tube_semantic,example52,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example53,Semantic,select_chemistry_tube_semantic,example53,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example54,Semantic,select_chemistry_tube_semantic,example54,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example55,Semantic,select_chemistry_tube_semantic,example55,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example56,Semantic,select_chemistry_tube_semantic,example56,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example57,Semantic,select_chemistry_tube_semantic,example57,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example58,Semantic,select_chemistry_tube_semantic,example58,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example59,Semantic,select_chemistry_tube_semantic,example59,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example60,Semantic,select_chemistry_tube_semantic,example60,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example61,Semantic,select_chemistry_tube_semantic,example61,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example62,Semantic,select_chemistry_tube_semantic,example62,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example63,Semantic,select_chemistry_tube_semantic,example63,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example64,Semantic,select_chemistry_tube_semantic,example64,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example65,Semantic,select_chemistry_tube_semantic,example65,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example66,Semantic,select_chemistry_tube_semantic,example66,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example67,Semantic,select_chemistry_tube_semantic,example67,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example68,Semantic,select_chemistry_tube_semantic,example68,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example69,Semantic,select_chemistry_tube_semantic,example69,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example70,Semantic,select_chemistry_tube_semantic,example70,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example71,Semantic,select_chemistry_tube_semantic,example71,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example72,Semantic,select_chemistry_tube_semantic,example72,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example73,Semantic,select_chemistry_tube_semantic,example73,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example74,Semantic,select_chemistry_tube_semantic,example74,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example75,Semantic,select_chemistry_tube_semantic,example75,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example76,Semantic,select_chemistry_tube_semantic,example76,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example77,Semantic,select_chemistry_tube_semantic,example77,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example79,Semantic,select_chemistry_tube_semantic,example79,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example80,Semantic,select_chemistry_tube_semantic,example80,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example81,Semantic,select_chemistry_tube_semantic,example81,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example82,Semantic,select_chemistry_tube_semantic,example82,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example83,Semantic,select_chemistry_tube_semantic,example83,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example84,Semantic,select_chemistry_tube_semantic,example84,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example85,Semantic,select_chemistry_tube_semantic,example85,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example87,Semantic,select_chemistry_tube_semantic,example87,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example88,Semantic,select_chemistry_tube_semantic,example88,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example89,Semantic,select_chemistry_tube_semantic,example89,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example90,Semantic,select_chemistry_tube_semantic,example90,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example91,Semantic,select_chemistry_tube_semantic,example91,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example93,Semantic,select_chemistry_tube_semantic,example93,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example94,Semantic,select_chemistry_tube_semantic,example94,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example95,Semantic,select_chemistry_tube_semantic,example95,pick>lift,completed,completed,True
