sample_id,category,task_name,example,initial_status,variant,status_code,success
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,C1_qwen_guided_condition_failure,R3_MF,C0_qwen_guided_success,True
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,example72,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example8,Spatial,select_book_spatial,example8,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,True
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,example81,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,example85,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_book_spatial/example89,Spatial,select_book_spatial,example89,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example14,Spatial,select_chemistry_tube_spatial,example14,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example16,Spatial,select_chemistry_tube_spatial,example16,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,R3,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,R4,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example20,Spatial,select_chemistry_tube_spatial,example20,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example24,Spatial,select_chemistry_tube_spatial,example24,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example26,Spatial,select_chemistry_tube_spatial,example26,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example29,Spatial,select_chemistry_tube_spatial,example29,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example31,Spatial,select_chemistry_tube_spatial,example31,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example33,Spatial,select_chemistry_tube_spatial,example33,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example35,Spatial,select_chemistry_tube_spatial,example35,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example38,Spatial,select_chemistry_tube_spatial,example38,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,R3,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example45,Spatial,select_chemistry_tube_spatial,example45,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example52,Spatial,select_chemistry_tube_spatial,example52,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example53,Spatial,select_chemistry_tube_spatial,example53,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example55,Spatial,select_chemistry_tube_spatial,example55,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
