ablation_index,sample_id,track_c_status,variant,variant_status,variant_execution_status,variant_success,variant_progress_score,variant_elapsed_s,case_dir,updated_at
176,Spatial/select_chemistry_tube_spatial/example63,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example63,2026-06-11 20:05:59
177,Spatial/select_chemistry_tube_spatial/example64,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example64,2026-06-11 20:05:59
178,Spatial/select_chemistry_tube_spatial/example68,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example68,2026-06-11 20:05:59
179,Spatial/select_chemistry_tube_spatial/example70,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example70,2026-06-11 20:05:59
180,Spatial/select_chemistry_tube_spatial/example79,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example79,2026-06-11 20:05:59
181,Spatial/select_chemistry_tube_spatial/example80,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example80,2026-06-11 20:05:59
182,Spatial/select_chemistry_tube_spatial/example82,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example82,2026-06-11 20:05:59
183,Spatial/select_chemistry_tube_spatial/example94,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example94,2026-06-11 20:05:59
184,Spatial/select_chemistry_tube_spatial/example97,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example97,2026-06-11 20:05:59
185,Spatial/select_poker_spatial/example10,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example10,2026-06-11 20:05:59
186,Spatial/select_poker_spatial/example18,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example18,2026-06-11 20:05:59
187,Spatial/select_poker_spatial/example2,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,35.14432883262634,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example2,2026-06-11 20:06:36
188,Spatial/select_poker_spatial/example33,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,34.95253324508667,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example33,2026-06-11 20:07:12
189,Spatial/select_poker_spatial/example40,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,33.9272780418396,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example40,2026-06-11 20:07:48
190,Spatial/select_poker_spatial/example49,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example49,2026-06-11 20:07:48
191,Spatial/select_poker_spatial/example66,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,33.542970180511475,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example66,2026-06-11 20:08:23
192,Spatial/select_poker_spatial/example79,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,33.59560489654541,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example79,2026-06-11 20:08:58
193,Spatial/select_poker_spatial/example8,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,37.95196223258972,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example8,2026-06-11 20:09:38
194,Spatial/select_poker_spatial/example89,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example89,2026-06-11 20:09:38
195,Spatial/select_poker_spatial/example93,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example93,2026-06-11 20:09:38
196,Spatial/select_poker_spatial/example97,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,36.929787397384644,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example97,2026-06-11 20:10:16
197,Spatial/select_poker_spatial/example98,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_poker_spatial\example98,2026-06-11 20:10:16
198,Spatial/select_toy_spatial/example13,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example13,2026-06-11 20:10:16
199,Spatial/select_toy_spatial/example14,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example14,2026-06-11 20:10:16
200,Spatial/select_toy_spatial/example23,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example23,2026-06-11 20:10:16
201,Spatial/select_toy_spatial/example3,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example3,2026-06-11 20:10:16
202,Spatial/select_toy_spatial/example33,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example33,2026-06-11 20:10:16
203,Spatial/select_toy_spatial/example34,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example34,2026-06-11 20:10:16
204,Spatial/select_toy_spatial/example35,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example35,2026-06-11 20:10:16
205,Spatial/select_toy_spatial/example42,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example42,2026-06-11 20:10:16
206,Spatial/select_toy_spatial/example44,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example44,2026-06-11 20:10:16
207,Spatial/select_toy_spatial/example51,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example51,2026-06-11 20:10:16
208,Spatial/select_toy_spatial/example52,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example52,2026-06-11 20:10:16
209,Spatial/select_toy_spatial/example53,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example53,2026-06-11 20:10:16
210,Spatial/select_toy_spatial/example55,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example55,2026-06-11 20:10:16
211,Spatial/select_toy_spatial/example58,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example58,2026-06-11 20:10:16
212,Spatial/select_toy_spatial/example61,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example61,2026-06-11 20:10:16
213,Spatial/select_toy_spatial/example70,C1_qwen_guided_condition_failure,R3_SHUF,C0_qwen_guided_success,completed,True,1.0,47.53486108779907,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example70,2026-06-11 20:11:05
214,Spatial/select_toy_spatial/example72,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example72,2026-06-11 20:11:05
215,Spatial/select_toy_spatial/example75,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example75,2026-06-11 20:11:05
216,Spatial/select_toy_spatial/example78,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example78,2026-06-11 20:11:05
217,Spatial/select_toy_spatial/example81,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example81,2026-06-11 20:11:05
218,Spatial/select_toy_spatial/example85,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.84286880493164,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example85,2026-06-11 20:11:19
219,Spatial/select_toy_spatial/example86,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example86,2026-06-11 20:11:19
220,Spatial/select_toy_spatial/example98,C1_qwen_guided_condition_failure,R3_SHUF,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_toy_spatial\example98,2026-06-11 20:11:19
221,CommenSence/select_billiards_common_sense/example24,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\CommenSence\select_billiards_common_sense\example24,2026-06-11 20:11:19
222,CommenSence/select_billiards_common_sense/example60,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\CommenSence\select_billiards_common_sense\example60,2026-06-11 20:11:19
223,CommenSence/select_nth_largest_poker/example3,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\CommenSence\select_nth_largest_poker\example3,2026-06-11 20:11:19
224,CommenSence/select_nth_largest_poker/example35,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\CommenSence\select_nth_largest_poker\example35,2026-06-11 20:11:19
225,CommenSence/select_nth_largest_poker/example77,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\CommenSence\select_nth_largest_poker\example77,2026-06-11 20:11:19
226,CommenSence/select_nth_largest_poker/example89,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\CommenSence\select_nth_largest_poker\example89,2026-06-11 20:11:19
227,M&T/select_billiards/example13,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.5,22.88640856742859,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_billiards\example13,2026-06-11 20:11:43
228,M&T/select_billiards/example21,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_billiards\example21,2026-06-11 20:11:43
229,M&T/select_billiards/example41,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_billiards\example41,2026-06-11 20:11:43
230,M&T/select_billiards/example49,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_billiards\example49,2026-06-11 20:11:43
231,M&T/select_billiards/example53,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_billiards\example53,2026-06-11 20:11:43
232,M&T/select_billiards/example92,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_billiards\example92,2026-06-11 20:11:43
233,M&T/select_poker/example10,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example10,2026-06-11 20:11:43
234,M&T/select_poker/example11,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example11,2026-06-11 20:11:43
235,M&T/select_poker/example13,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example13,2026-06-11 20:11:43
236,M&T/select_poker/example15,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example15,2026-06-11 20:11:43
237,M&T/select_poker/example18,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example18,2026-06-11 20:11:43
238,M&T/select_poker/example27,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,36.544965982437134,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example27,2026-06-11 20:12:22
239,M&T/select_poker/example31,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example31,2026-06-11 20:12:22
240,M&T/select_poker/example42,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example42,2026-06-11 20:12:22
241,M&T/select_poker/example46,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,39.00909972190857,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example46,2026-06-11 20:13:02
242,M&T/select_poker/example50,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example50,2026-06-11 20:13:02
243,M&T/select_poker/example51,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example51,2026-06-11 20:13:02
244,M&T/select_poker/example61,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example61,2026-06-11 20:13:02
245,M&T/select_poker/example67,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,37.2308235168457,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example67,2026-06-11 20:13:41
246,M&T/select_poker/example75,C2_qwen_conversion_failure,R3_SHUF,C0_qwen_guided_success,completed,True,1.0,28.73737359046936,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example75,2026-06-11 20:14:11
247,M&T/select_poker/example76,C2_qwen_conversion_failure,R3_SHUF,C0_qwen_guided_success,completed,True,1.0,27.906561613082886,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example76,2026-06-11 20:14:41
248,M&T/select_poker/example81,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example81,2026-06-11 20:14:41
249,M&T/select_poker/example86,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example86,2026-06-11 20:14:41
250,M&T/select_poker/example89,C2_qwen_conversion_failure,R3_SHUF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,35.588005781173706,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example89,2026-06-11 20:15:18
251,M&T/select_poker/example90,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example90,2026-06-11 20:15:18
252,M&T/select_poker/example91,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example91,2026-06-11 20:15:18
253,M&T/select_poker/example92,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example92,2026-06-11 20:15:18
254,M&T/select_poker/example93,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example93,2026-06-11 20:15:18
255,M&T/select_poker/example96,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example96,2026-06-11 20:15:18
256,Semantic/select_book_semantic/example84,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example84,2026-06-11 20:15:18
257,Semantic/select_drink_semantic/example47,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_drink_semantic\example47,2026-06-11 20:15:18
258,Semantic/select_poker_semantic/example21,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example21,2026-06-11 20:15:18
259,Semantic/select_poker_semantic/example23,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example23,2026-06-11 20:15:18
260,Semantic/select_poker_semantic/example25,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example25,2026-06-11 20:15:18
261,Semantic/select_poker_semantic/example35,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example35,2026-06-11 20:15:18
262,Semantic/select_poker_semantic/example5,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example5,2026-06-11 20:15:18
263,Semantic/select_poker_semantic/example52,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example52,2026-06-11 20:15:18
264,Semantic/select_poker_semantic/example53,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example53,2026-06-11 20:15:18
